x,y,hue
0.3266291,-0.09431595,3
0.20130378,-0.030825496,7
0.70928663,0.2605442,5
-0.052607328,0.37542805,2
1.2326132,0.45438963,9
0.19580455,-0.101119995,8
1.0624068,-0.17350727,9
-0.19216037,0.38488755,1
0.0745929,0.59710467,3
0.42245877,-0.025159866,3
0.4585055,1.051966,0
-0.29955074,0.26691824,1
-0.35003436,0.11641255,1
0.8441189,0.68709826,6
1.1729016,0.49190637,0
0.5938173,0.04072869,4
0.59702915,-0.11569691,4
0.055216696,0.16588682,9
0.36027175,0.48367482,5
0.1372923,1.1675711,2
0.29042614,0.2689569,5
0.69202894,0.5671861,6
0.26754528,1.1392484,2
0.56666857,0.98421264,8
0.8864456,-0.24444562,7
0.0011749864,0.7872239,1
0.17268145,0.13455096,1
0.551978,0.93724716,2
0.4065603,0.33667493,2
0.8276011,-0.08256564,9
-0.31170595,-0.19120643,1
-0.023584038,0.5168487,7
0.3947503,0.8993141,6
0.3504555,-0.27477324,9
1.0900949,1.0139529,0
0.25535116,0.025150843,5
0.3090425,0.22836804,6
0.33790123,0.27589425,6
0.92324007,-0.25240198,9
0.5689075,0.90363795,6
0.52919835,-0.06065622,4
0.24695359,0.13077961,6
0.15405913,-0.26997,2
0.24027334,0.23283368,9
0.7790605,0.5995723,2
0.536346,0.032268822,9
0.4040069,0.5480598,9
0.49232644,-0.10427492,4
1.307494,0.3006754,4
0.8056061,-0.14318037,7
0.061270267,0.14646804,1
0.29202253,0.5436937,2
0.8032452,0.7579645,8
0.44708622,0.038541973,4
0.21713749,0.38621745,3
0.6481861,0.50563926,3
0.28048462,-0.07528818,4
0.92330843,0.80922884,0
0.28708154,1.0897111,6
-0.011619844,1.1459851,3
0.9687812,0.27944288,9
0.5387641,0.4090144,6
0.2098235,0.126638,7
-0.070583016,-0.23174298,1
0.72856724,0.46883976,6
0.49729165,1.2710661,2
0.47905082,0.70496726,2
0.5457175,0.1194693,9
0.6203996,1.0299914,3
0.05028918,0.22182354,3
2.0426443,0.89717394,0
1.0235142,0.4348405,4
0.089843094,0.5831287,0
0.021806896,0.44693857,3
0.89760506,0.247048,3
1.201565,1.7569535,0
0.37136626,0.34483802,4
-0.0064001493,0.9057362,3
0.28270015,0.5322615,4
0.49176314,0.71753675,5
-0.20093906,0.1386454,1
0.5403378,0.5119487,6
0.41785496,0.13770741,9
-0.007832259,0.10295883,1
-0.22240958,1.0492139,2
0.25594687,0.3283077,3
-0.14584333,1.0268116,2
0.43109873,0.69503385,6
0.18221436,1.1189969,8
0.015661914,0.24046679,9
0.75502783,-0.025647998,9
0.19944462,0.07089364,3
0.46514517,0.14223507,2
1.2258943,0.4151641,0
0.33734897,1.7897367,0
0.7348859,0.3222711,5
0.2927676,0.8858999,5
0.59190863,1.0071797,5
0.58831143,0.6072605,6
0.49959147,0.5768343,4
0.43582582,0.8041184,3
0.66433907,1.3668612,0
0.9069114,1.536344,0
0.31882986,-0.00869076,4
0.44830263,0.6458036,8
0.40922248,0.323943,4
0.024631873,0.33296192,5
1.2475915,0.029273875,9
0.9410444,-0.36893854,7
0.8291323,-0.22159672,9
0.73573357,-0.1056215,2
0.47238323,0.59571296,0
1.4481664,0.31397152,6
0.26443923,0.28623188,9
0.5979462,0.597138,5
-0.5137579,0.59879583,1
0.3568551,0.31567055,8
0.67887163,0.23096806,4
0.2687559,0.35891497,5
1.5562795,0.3721255,0
-0.028480187,1.3001153,8
0.94994724,0.39073217,8
0.26698893,1.0894415,5
1.2631783,1.0365725,0
0.014226317,0.67505735,6
0.41772535,0.6104851,6
0.32241392,0.8880145,8
0.1445002,0.027981795,8
0.1609332,0.7572498,3
0.5171078,-0.08896622,7
0.5470473,0.44365638,4
-0.04423511,-0.07975793,1
0.19542715,0.20095924,9
-0.20252657,1.0148293,2
0.5557467,0.17382526,7
1.3132808,0.3671266,5
0.3327297,0.8690917,2
1.1835335,0.5381799,5
1.2899492,0.07415396,0
0.43144956,1.5841851,5
1.4835113,1.0024445,0
-0.26218584,0.32901427,3
1.0373288,0.25052583,0
1.1084088,0.31470153,9
0.12861867,0.64355433,0
-0.44109443,0.054945298,8
0.03607036,0.37444592,2
1.5549481,0.49626923,4
0.33448753,0.735487,6
0.94447005,0.19199985,9
0.16244131,0.27222502,2
1.4001112,0.28328866,7
0.44729683,0.06902416,7
0.66506904,0.37179673,7
0.12834637,0.41349187,2
0.6805845,0.59297526,2
0.40857726,0.21425836,9
0.5811043,0.86233604,0
0.49405473,0.47012115,3
0.35479414,0.7159904,6
0.9251716,0.5647888,6
0.8912535,0.26649627,8
0.25117376,0.90146035,0
0.18700315,0.329587,4
0.4878858,0.017541647,7
0.29831234,0.5629449,4
0.4782772,0.43637782,0
-0.0893806,0.13783675,1
0.5166544,0.32157537,6
0.011947334,-0.36386633,1
-0.027016073,0.5354989,2
-0.09086695,1.0049288,7
0.79724944,1.4694017,5
0.48724362,-0.103076905,7
0.31856045,0.76904833,3
0.22928189,0.5408064,8
1.3011136,0.06167537,9
-0.18262267,0.9408597,2
0.039038956,0.62967443,8
0.3976845,0.27485028,9
1.0655395,0.18468054,8
1.7690599,1.1546112,0
0.7575894,0.6238941,7
0.45998043,1.2327878,2
-0.2629194,0.50431246,1
0.49081966,-0.39962646,7
0.12588327,0.13343629,3
-0.033074833,-0.25844958,8
0.6219102,0.53478307,9
0.30219108,0.5818264,2
0.22717701,0.9376011,6
0.40624464,-0.053527445,7
0.5662408,0.34008288,3
0.37180632,0.6178076,2
0.7696201,1.0654216,0
-0.26812318,0.98887736,2
1.6596221,0.44978166,3
1.1018019,-0.20035172,7
0.4344479,0.20725943,6
0.43558562,0.0269304,8
-0.27910608,0.32499552,4
0.1398353,0.44151443,8
0.19335532,1.2738802,2
0.5019291,-0.05411634,9
1.0566316,1.0843683,0
0.027257726,0.82417196,2
0.032759443,0.7657152,3
0.21153826,0.21056785,2
0.44988143,0.42982638,7
0.518518,0.43164513,0
0.5752211,0.5618326,2
0.92872185,0.7567884,2
0.5906114,-0.10693805,7
0.29803944,0.20120054,3
0.4475265,0.38713682,9
0.18954445,0.89447767,0
0.024526417,0.669521,1
0.2862596,0.3832875,7
0.18297984,-0.02740711,7
-0.28947592,0.13967553,7
1.4266806,0.17844217,9
0.6215587,-0.07951829,9
0.06470883,0.5927341,2
0.00846678,0.16880777,1
0.6659679,0.17545794,4
0.4747279,0.5856191,8
0.24041802,0.6435597,6
0.30373925,0.019512951,9
0.23346344,0.048369497,7
0.8448817,0.23495856,9
-0.039446242,0.43721297,6
0.016818035,0.45715973,3
0.09142344,0.37815422,7
1.3357952,-0.16465177,4
-0.11963475,-0.03533852,1
-0.040764306,1.2923727,0
-0.036148716,0.28301165,5
0.8013089,1.1581651,2
1.0816312,0.32961303,4
0.5519657,0.32880592,4
0.5914421,-0.08343235,7
0.793438,0.7937143,2
0.99839044,-0.15534014,4
0.6360015,0.6384166,3
0.2746951,0.07853143,4
0.8477373,0.06593031,7
0.32053453,-0.01656489,7
-0.2683205,0.113184094,1
0.4292095,0.8128169,2
0.039170384,1.0077643,8
-0.5650177,0.2543874,1
1.2583808,0.50577533,6
0.7748457,0.05658897,9
0.5991489,0.81577706,2
-0.001199305,-0.15001526,1
0.66587406,0.50933653,6
0.27081338,-0.2136984,7
0.018519282,0.45834237,4
0.3193673,0.2651757,9
-0.52680755,0.8953129,1
-0.010454074,-0.2547354,7
1.0204225,0.009196896,5
0.39011264,0.16717935,9
0.8660178,0.82691306,5
1.1393993,-0.0041831536,5
0.7142482,0.6332819,9
0.73235404,1.5391197,0
0.76410407,-0.009791508,9
0.5319214,0.19064355,3
0.68842876,-0.120214865,9
0.10453406,-0.19629402,1
0.05385533,0.33333164,9
-0.34373495,0.18179122,1
1.5148842,0.8916359,0
0.15216133,0.50494784,2
-0.16261573,0.6330745,6
0.060189724,0.19509043,7
0.10164626,0.6322487,3
0.5322248,-0.34975445,9
0.65320206,0.90033484,3
0.75078946,-0.41201332,7
0.20808329,0.063492954,6
0.25974756,-0.11778233,7
0.77802265,0.8539539,5
1.4511862,1.3210146,5
1.8453478,1.3276803,0
0.46961123,0.16707641,8
0.5154712,0.46491247,6
0.08674623,0.5429351,7
-0.0977376,0.5243081,8
0.0552558,0.6790552,2
0.8064317,0.23150934,3
0.16540273,-0.2066029,7
0.03645281,1.1783178,2
0.6720827,1.0918167,2
-0.1043604,0.19717553,1
0.45251876,0.4437675,3
0.21304013,0.9508027,6
0.28529456,0.6254805,6
0.7151149,-0.07390787,4
0.77347237,0.19323465,9
0.33773667,0.69473445,3
0.43777475,0.18253373,2
1.1225191,-0.0002348423,4
1.330378,0.39272338,9
0.14160025,0.48727503,2
0.77195394,-0.16034253,4
0.59715223,1.2754416,2
0.46055692,-0.0793615,9
0.6247263,0.54559946,5
1.7067015,-0.10566743,7
0.75132704,0.31910384,9
0.46966046,0.8115077,3
-0.14560947,-0.104629934,1
0.5089884,0.014929116,7
0.5695499,0.7327763,2
0.2063339,0.9904485,5
-0.007323444,-0.23847502,1
-0.30664244,0.21093315,1
0.32590234,0.5574636,8
-0.014518797,0.13229248,1
0.3221526,-0.094928585,9
0.58834654,-0.214161,7
1.7789744,0.52137345,0
-0.36550122,0.08347857,1
0.68392956,0.7368217,5
0.49803922,0.5444159,7
0.61176157,0.5511856,5
-0.43503678,0.23177162,1
0.68254304,-0.15793821,7
0.54318416,0.0298751,3
0.6336763,0.25321507,7
-0.47190177,0.60033435,1
0.3776344,0.1143995,3
0.21257244,0.4773244,2
-0.4007559,0.032908157,1
0.57690936,1.33973,0
0.043448508,0.07216708,7
1.0405009,0.47839585,6
0.83401227,0.8358233,6
0.9352169,1.3115876,6
0.87879103,0.72137475,3
0.16637084,0.084109694,1
0.14422277,1.2763205,0
0.3220924,0.5390074,3
0.20941229,0.25595558,6
0.55166864,0.5508135,3
0.039555848,0.352547,3
0.27240282,0.44199568,3
0.44961083,1.2411914,3
0.09240009,-0.21024826,8
0.83812076,0.44491065,3
0.020596672,0.023976825,9
0.73968333,-0.12535183,7
0.4729049,0.53709054,2
0.7603759,0.021013208,7
1.7663972,1.8722386,0
0.78415084,0.33559608,6
0.554375,-0.106016114,9
-0.18647599,0.5219779,5
0.5809873,0.71038175,4
0.71916676,1.087335,0
0.46640825,0.8899801,0
1.8238461,0.76389974,0
0.81248814,0.17403734,4
0.085865125,0.34186777,4
0.99187636,0.6703019,5
0.82814854,0.6750704,0
0.26817566,0.39158303,6
0.014398593,0.65364933,6
-0.088364184,0.5457177,1
-0.011745401,-0.18912207,8
1.19438,-0.030972559,4
0.42416447,-0.23755877,2
0.92533946,0.26940483,7
0.08523047,0.5016695,1
1.043962,0.575545,4
0.25020888,0.65369093,2
0.22748919,0.84330624,3
0.94911766,0.32513374,4
-0.20215133,0.43639326,8
0.6328598,1.0576446,0
-0.24265935,0.6200861,2
0.51240075,0.89179116,3
0.97284055,0.9067837,0
-0.20841879,0.64828646,2
0.22504734,0.37964782,2
0.41648355,-0.21157858,4
0.3929346,0.38094506,2
0.41831678,0.7639124,8
0.049483486,0.25756073,3
0.5963038,0.32623434,7
0.9232796,0.35555023,6
0.21029899,0.213015,6
0.34088212,-0.025494426,9
0.49927637,0.85065097,5
-0.087837934,0.5592607,2
0.15213309,0.2957412,6
0.27063987,0.29377073,5
0.92466736,-0.044656366,4
0.9363476,0.61459845,5
0.23649386,0.32480142,8
0.87776786,0.6930407,5
1.338889,-0.17563987,7
0.62852615,0.3866224,9
0.83946943,0.75157046,6
1.1033823,-0.12246281,9
0.94697106,-0.09176394,9
0.98254335,0.18420061,9
0.29943597,0.8321152,6
0.31861785,-0.4079449,1
-0.10818595,0.47558105,1
0.13906929,0.1710653,9
-0.24361584,0.50475895,1
0.7048682,0.21830338,7
-0.06882469,0.49161148,8
0.44812873,-0.00880608,9
0.35844597,0.22285278,8
-0.08609176,0.39803803,5
0.028211206,0.8839803,8
0.0915274,0.5939146,5
0.52350956,1.0808527,6
0.31659216,0.3680903,9
0.1865825,1.0048763,3
0.37512898,1.1591794,0
0.33361545,-0.07853699,4
-0.31080246,-0.08111063,1
0.6738637,0.21158287,2
0.09279938,0.819723,3
0.036238514,1.2897711,6
0.1236321,0.9605649,6
0.034316946,0.24302164,3
0.6213733,0.45748693,3
0.621124,0.5951855,0
0.81819737,0.3238192,4
0.06639266,0.65697706,6
0.038127393,1.0224882,8
0.79234725,0.09807744,5
0.82666737,-0.06709564,7
0.6442834,0.6220983,0
1.3354831,1.2337039,0
0.003143739,0.05462116,5
0.9168869,0.69484484,5
-0.22317658,-0.10621208,1
0.6749215,0.54861325,8
0.52532804,0.98335266,6
-0.12226988,-0.23401468,3
0.39740235,1.2369392,3
0.7226925,0.3682478,4
0.3316453,1.338841,8
0.29840106,0.4366365,8
0.15630133,0.082199395,3
0.77093554,-0.16932733,4
0.3093465,-0.118997306,4
0.44610977,0.7065898,2
0.5374969,0.5463489,3
0.5587678,0.26498047,2
1.7507075,1.0438668,0
0.7454156,0.4722811,0
-0.055026934,0.5112686,5
0.18968092,-0.050174445,7
0.7556814,0.7429632,2
0.81720996,-0.06957731,9
0.005446583,-0.31748518,3
0.453153,-0.027343553,7
-0.042016804,0.060942926,6
0.04812239,-0.061238077,9
-0.050235927,1.4715645,2
0.73838836,0.493631,8
0.23150611,0.24827497,2
1.3461274,0.9871297,8
0.11945832,0.23600313,1
0.4652499,0.92476183,5
0.47633204,0.4469013,6
0.7127754,-0.009870231,4
0.61355424,0.35292792,3
0.6584404,0.24294096,9
0.7623768,0.35529768,4
-0.0063426085,0.94337267,4
0.25723982,1.1073426,0
0.24362832,1.9470456,2
0.33116287,0.12391019,7
1.0511541,1.1898673,0
0.64983064,-0.036024824,4
0.39235786,0.77426654,9
1.1825279,-0.10223371,7
0.4835941,0.4591756,9
-0.118992984,0.17428613,1
-0.3927495,-0.37035948,1
0.95716715,0.11565064,6
0.6213242,0.5809969,8
0.03739649,1.1194046,8
-0.48434556,-0.010443822,1
0.7792041,0.2717356,9
0.73125666,-0.1093865,9
0.37641814,0.37973058,5
0.8475888,0.26282638,7
0.7205999,-0.18068308,7
0.16692191,0.35401493,6
1.1173458,0.26792738,7
-0.051143177,0.28384435,7
0.5136695,0.5127909,3
-0.028669953,0.076919794,1
1.3081343,0.14636062,5
1.4319437,0.10451554,4
0.36880696,0.63997924,5
-0.29167384,0.23214558,1
-0.1803922,-0.16315633,1
0.45122674,0.54058003,3
0.5250934,0.15916002,7
0.24520144,0.40021583,9
0.049428284,0.58233494,9
0.4380666,0.12124559,5
0.2449791,0.052381977,5
0.4084163,0.43244952,7
-0.15609583,0.20672604,1
0.57320714,-0.20874137,9
1.1079297,-0.117873535,9
0.6168392,0.5141748,2
0.92086923,0.43044657,0
0.15360616,0.28193238,2
1.5678273,0.599316,0
-0.53112084,0.50611496,1
0.82931453,-0.1988962,5
0.16920237,0.113936424,7
0.5963585,0.43199837,8
0.061041325,0.27573913,2
-0.45691985,-0.101073205,1
0.8599535,0.60605747,6
-0.44255033,-0.050301895,1
-0.47762862,0.11615891,1
-0.097528465,0.23538736,8
0.09736782,-0.279113,1
-0.042106166,0.3980966,5
1.3889661,1.1136332,0
0.5635191,0.4429385,4
0.9198861,1.436981,0
0.37800807,0.436334,5
0.22631635,0.7389574,3
0.056580618,0.6230338,7
0.013046823,0.41260985,5
0.750692,0.22714528,3
0.30203608,0.35665575,6
0.8295665,0.12108323,9
0.54423773,0.30465686,5
0.3718335,-0.08040176,9
1.3274355,0.47210792,0
0.4435925,1.0885315,0
-0.23749208,0.3001733,5
0.13948093,0.06292027,7
-0.23478343,0.15484482,1
0.5816592,0.8873964,8
-0.072978705,-0.106669396,7
0.1397245,-0.33108014,1
-0.43706834,-0.20375434,1
0.4482888,0.43785268,7
0.3603252,1.1673905,2
-0.12144643,0.010182202,1
0.110378236,0.6637726,5
0.85588574,0.25937125,7
0.4219358,-0.4708884,7
0.18037553,0.23609893,6
0.13530038,1.217061,9
0.47854418,0.4023669,6
0.089481816,0.7112311,8
0.41454738,0.35125476,9
-0.09558788,0.5493847,2
0.48326492,-0.3465132,7
0.22430734,0.54734844,2
0.4600919,-0.18527116,2
0.6756533,0.41786432,2
0.048456512,1.0033472,5
-0.055250883,0.79641116,1
-0.30208528,0.3633691,1
0.09351814,1.1268638,2
-0.07820514,1.1417631,8
0.6384073,1.1963491,2
0.44594973,0.55301,7
0.8626536,1.0452702,0
1.721812,1.616867,0
1.5208782,0.91814697,0
0.32310843,1.1404481,0
0.04299639,-0.19250113,4
0.25351197,0.44919863,7
0.25843388,1.0631995,3
-0.029677749,0.072047174,3
1.2477793,-0.073123336,4
0.79476553,1.944876,0
0.51569134,0.8523597,3
0.7559417,0.52943397,0
0.8887919,0.48862287,8
0.29443347,0.15466323,4
0.555568,0.039973825,7
0.05288835,0.53104913,8
0.43111214,0.30179378,2
1.1820796,0.6360959,9
0.19426203,2.2783418,0
0.01282081,0.19549817,1
0.47149968,-0.08140786,7
1.584914,1.38498,0
0.00035161152,0.5755735,4
0.062834516,0.60303456,6
0.15091638,1.1663023,8
1.1194985,0.71975875,3
0.36509448,0.7775897,3
0.3429815,-0.18727663,7
-0.23118669,-0.0558652,1
0.27503818,0.12883805,3
-0.41818702,0.38335586,1
0.6832926,0.41844118,2
-0.013664126,0.08835681,1
0.14756903,0.3431848,2
0.8465427,-0.29321235,9
0.50749576,-0.024680529,9
0.2624914,0.98889494,5
0.7249601,0.24815196,4
0.76662457,0.45025155,9
0.14520101,0.12183574,5
0.5295925,0.3778245,2
0.17510194,1.1069853,2
0.29966828,0.34171027,6
0.96436167,0.24536033,2
0.552923,0.8688824,8
0.113365084,0.29731813,2
0.56251895,0.82475245,8
0.7700845,0.09663825,4
0.83507514,0.9774679,6
0.41356486,0.4534906,8
0.86259294,0.77518,0
-0.46210495,0.29326522,1
0.1641401,0.54740477,6
0.46099317,0.0035447702,8
0.76431686,0.21885215,6
0.59202754,0.34785357,5
0.5420949,-0.025418818,9
-0.04830581,0.0033695102,1
0.2969936,0.055588186,8
0.9074298,0.63096136,0
0.60133606,0.10603882,2
0.68800354,0.36985746,8
0.22260967,0.43868193,2
0.33266264,0.5637309,6
0.299968,0.73145014,6
0.6583749,0.5821579,0
0.32143036,0.1015884,2
0.44278648,0.38026863,0
0.19212696,0.902449,6
0.95076454,-0.14104158,9
0.095248386,0.14949006,2
-0.18292972,0.09757708,1
0.5031432,0.0072117746,3
-0.19607326,0.37440214,1
-0.055364802,0.56975377,2
0.31783238,0.24690689,5
-0.21625331,0.17589612,1
-0.07085875,0.18866044,2
-0.227584,0.5739676,1
-0.35330403,0.70797735,1
0.80453825,-0.0029070973,8
0.07816246,0.88413554,5
0.55502456,0.49702358,7
-0.48613125,0.1414886,1
0.29337937,0.6524057,2
0.5720502,0.03190978,4
0.75292844,0.8162104,6
1.2718322,0.29362857,9
-0.39464825,0.13762939,1
0.83849233,0.2758048,2
0.24132997,0.45312676,7
0.16756262,0.293566,8
1.0348258,-0.27802372,7
-0.15224582,0.37198663,4
0.40639204,-0.19343495,4
0.16250278,0.29326004,9
0.11986226,0.9228178,5
0.57986116,-0.06408079,4
-0.34406927,0.2744475,1
0.97944397,0.34467804,0
0.42681888,0.75573176,3
0.6740749,0.4086368,5
0.2967074,0.5163866,6
-0.1875916,0.62738997,6
0.004473537,-0.20597613,1
0.04340422,0.14446181,1
0.46740776,0.05323437,4
0.64101243,0.6527139,9
0.4278794,0.13182732,4
-0.11542649,0.16295028,5
0.5924928,-0.1158772,3
0.55465126,0.18859994,9
0.77217,1.5341892,2
-0.1445044,0.12911671,2
-0.2706347,0.23741055,1
0.23760188,0.75456184,2
0.3920196,0.75831956,6
0.3720744,0.2945032,9
0.37129772,0.4766382,5
1.0428565,0.1167548,9
0.49541467,-0.10186348,7
0.8368858,0.22755647,4
1.1378177,-0.20250411,4
0.2591775,0.53647506,0
-0.2721414,0.40242535,1
1.3059535,0.6562481,0
0.42461127,-0.058673143,4
0.07733391,0.5510219,3
0.49632153,1.1273556,2
0.40596834,2.2257884,0
0.24006121,-0.078483365,3
0.13911594,0.58383936,8
0.7783636,0.1288817,4
0.7684706,1.0645194,8
-0.13771325,0.27383104,8
1.1753392,0.5154795,0
0.7527447,0.70140517,8
1.3487407,0.08045726,5
0.22667214,-0.32116726,7
0.966047,0.052187,6
1.2767901,0.6653807,0
0.47664118,0.08713135,7
0.5281136,-0.29501018,7
0.57239944,-0.022307247,3
0.2322935,0.96349746,0
0.4118508,0.48445404,2
0.7484757,1.0911738,0
0.23832771,0.32394338,2
0.49191362,-0.017588407,7
-0.11240925,0.032312512,8
-0.23781568,0.7050944,8
1.0593957,-0.19861825,4
0.7580133,-0.17224486,8
0.7347159,0.1295363,5
0.20291963,1.0749843,3
0.4726416,-0.17519066,1
0.78174937,-0.23044953,9
0.534877,0.14090922,9
9.432435e-06,0.6573015,3
0.727273,0.33523238,8
-0.35211277,-0.11781586,1
0.49850094,0.3422938,9
0.031151116,0.5000521,3
0.89199275,0.06525587,5
0.1388855,-0.17058283,9
0.41924223,0.31955892,2
0.22053626,-0.07465702,7
0.6196888,1.0057015,2
0.53384787,0.07162058,7
-0.6082979,0.447649,1
0.68319666,0.55995446,9
0.78067255,1.5275736,2
0.2575486,0.17900847,5
0.5008951,0.40352392,9
-0.17125434,0.7031815,1
0.095657736,0.6559488,5
0.64036536,0.3488513,9
1.4949805,0.8914896,8
0.31558535,-0.09156098,7
0.35551634,-0.17958146,3
-0.030955791,0.99635994,2
0.050391436,-0.057691082,1
1.4055779,0.6357726,8
0.19643188,0.63798654,4
0.7874975,0.6706771,4
-0.10902332,0.8141068,8
0.28924936,0.7367069,4
1.1264929,1.4085009,0
0.26383847,0.57965815,3
-0.014381539,0.78314203,0
0.4834506,0.65125054,9
-0.123845756,-0.4589719,1
0.3122179,-0.24456367,9
0.5709157,0.98888737,5
0.010420889,0.40491912,8
0.99108005,0.13383412,6
1.3397449,0.7184653,9
0.29273728,-0.041126043,7
-0.29297492,0.6724243,5
0.43246618,0.57136875,3
0.17502764,0.05415523,8
0.54310435,0.110394016,9
0.72541857,0.24674633,9
-0.4325374,0.52871835,1
1.2368176,0.053118736,9
0.8271519,0.36913452,3
0.036795065,0.09808618,1
0.8542283,0.27400604,5
0.9961536,0.06307843,9
-0.16121846,0.59395206,8
0.66408813,0.82754564,0
-0.39319003,0.42749318,1
0.46490926,0.15306741,6
0.34593117,0.13208114,6
0.9207567,0.23212692,6
0.36369228,0.43277684,6
-0.041477397,0.32407415,2
0.5070222,1.5631942,2
0.9533626,1.3039296,0
1.4723868,0.22315478,4
-0.04049827,-0.17025054,1
0.2062902,1.843152,0
-0.33850247,0.061679214,1
-0.10699396,0.635515,8
0.8265275,-0.13667089,4
1.2648782,0.6270131,5
0.5564369,0.20170934,3
0.8495343,0.10098738,6
1.0673623,0.6159868,0
-0.012001038,0.47635219,8
0.022224706,0.5078205,9
0.61365503,0.71064436,5
0.66202694,0.002817154,7
0.06832765,0.81627613,6
0.75385237,0.52356946,5
0.28600094,0.421413,3
0.6900655,0.53377765,6
1.1681217,0.23831359,8
0.38110456,-0.2726444,7
0.18628338,1.0552382,0
0.102115616,0.31060883,8
-0.047481835,0.35988975,1
0.919219,1.3102928,0
0.19517079,-0.3790588,7
1.2257469,0.28561646,9
1.4125948,-0.03398983,4
0.85492915,0.77490085,5
0.5809093,0.5101416,5
0.58867794,1.345173,2
0.36141494,0.4676434,4
0.28616247,0.32341033,4
-0.101042,0.25532538,2
0.47079152,0.7497998,0
0.15881813,0.16045943,9
0.022333324,0.07063407,8
0.42363763,0.7676365,6
0.21170704,0.44833645,8
0.23847221,-0.06668694,3
0.35492128,0.2353563,6
-0.39225125,0.2663371,1
-0.16509667,0.355029,4
0.0678404,-0.12239981,9
0.73256534,0.28710732,4
0.017399967,0.91334444,8
0.6900172,0.55527323,3
0.7628325,1.9161651,0
0.011836696,0.14284234,4
0.986969,-0.17073134,9
0.7480101,0.27786893,4
1.3144171,0.00638932,9
0.08579628,0.41911608,2
-0.45595998,0.061297566,1
0.701398,0.5995158,3
0.30152625,0.35807124,6
1.1685001,-0.021182299,9
0.49263424,-0.067546144,9
0.119457915,1.2094183,3
0.1869604,0.7802825,8
1.0360396,-0.018089235,8
0.27566606,0.16275114,7
-0.09846011,0.64284533,1
1.0636642,-0.0066782385,4
0.05364715,1.3031094,2
0.0566549,0.04990101,6
0.21880534,0.03934042,1
0.748535,0.12771767,4
1.4439962,1.0726044,0
0.9568213,0.3584724,6
0.39677092,1.0035852,2
0.94447,-0.22799954,9
0.36121327,0.7095094,0
0.2486985,0.21896453,7
-0.54581285,0.966771,1
0.24207452,0.06565486,9
0.3531446,0.41370696,9
0.20168585,0.13420892,7
0.15962571,1.0444679,2
0.16609281,0.5548506,6
0.5418674,1.0133973,5
0.31372356,0.4108432,7
-0.1822353,1.0166225,2
0.74431956,1.431526,0
-0.006005734,0.75895005,2
0.645388,0.19332597,8
0.44315118,0.2767222,9
0.36150783,0.52184623,6
0.42504022,0.07343974,3
-0.046303928,0.9076301,2
1.3992021,1.7065692,0
0.30590025,-0.13328704,4
0.20889743,0.82738954,8
0.39307564,0.13378753,4
-0.04244423,-0.05825126,7
0.6178217,0.08709712,7
0.7390925,0.27913463,5
0.39170414,0.37619257,5
1.352314,-0.14887379,7
1.4884886,0.34201524,5
0.95847505,0.39041817,4
0.13185531,-0.27296418,1
0.3087133,1.4315317,2
0.22391142,0.94058675,2
0.7657487,1.1255006,0
0.7408927,0.63679135,2
0.76709574,0.28344008,8
1.1818554,-0.28437552,9
-0.10915059,0.8492083,1
0.8492949,-0.09880906,7
1.231364,1.4415671,0
0.8120936,-0.02641593,4
-0.17415619,0.52805084,1
1.2338805,-0.06587315,4
0.7690641,0.8912649,3
0.1498445,0.69623345,3
-0.20718288,0.35188276,1
1.0593419,0.073239915,8
0.74064714,0.26548523,7
0.41364384,1.2572238,6
0.2661377,0.9490763,0
0.25319058,-0.09430201,7
0.45399278,-0.10371528,3
0.6112926,0.91448206,2
0.3101018,0.15373562,6
0.75207627,0.81604934,8
0.7875551,0.9835901,6
0.38327372,1.0240936,4
1.8556775,0.29020816,0
0.113512814,0.30998307,6
0.27636427,0.030463621,6
-0.13449802,0.2007175,4
0.07746531,0.2858143,8
0.15915821,1.1087072,0
0.9076614,0.29725313,7
0.16097276,-0.3446009,7
-0.00966242,0.19105965,4
0.74954677,0.7823918,0
0.54776716,-0.28177354,9
0.5502486,0.7480474,2
0.45688146,0.48377705,2
1.1978164,1.0186834,5
0.42615157,0.31159312,7
0.56543255,0.08336567,8
0.2387435,-0.11904894,7
0.43121496,0.4868536,8
0.6952766,1.33524,0
0.36142612,1.0436338,3
0.81609684,0.22538276,3
0.7067822,-0.08322467,7
-0.1347124,0.644679,2
0.09062597,0.15593651,9
0.3916586,0.22857568,7
0.5950295,0.78010225,5
0.39468533,0.14813872,8
-0.07900536,0.0031323135,1
0.78366923,-0.21577282,3
-0.03347993,1.127913,3
-0.44344318,0.27115163,1
1.6357104,-0.05569394,9
0.30605984,0.02411279,9
0.4766109,0.43786395,2
0.4949827,0.21837693,6
1.8022299,0.3903353,0
0.23401292,0.18506822,8
0.40306294,0.9451808,2
-0.17935449,0.1877554,1
-0.018769443,0.95972484,8
0.72875357,-0.11123842,7
-0.15129209,1.3102493,2
0.077861264,0.25735584,8
0.278001,0.6206962,6
0.98427486,0.53702974,4
-0.5225316,0.71430385,1
-0.09112522,1.121917,8
-0.07734631,0.28456125,3
0.764948,0.034887373,7
1.3149103,0.15635282,5
-0.27642623,0.351103,7
0.10197081,1.4932451,2
1.0183043,1.6982932,0
0.7475582,-0.043593165,9
0.1516582,1.0285017,2
0.42670795,0.13136114,4
